src_path,src_path_stac_compat,dst_path,layer_type,event_id,resampling,blocksize,compress,status,message,converted_at
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111006/1111006_20200119T071400.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111006/1111006_20200119T071400.tif,KuroSiwo_COG_V8/unknown_event/s2/1111006_20200119T071400_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:03:23.335151
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111006/1111006_20200129T071414.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111006/1111006_20200129T071414.tif,KuroSiwo_COG_V8/unknown_event/s2/1111006_20200129T071414_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:03:26.523996
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111007/1111007_20190720T051136.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111007/1111007_20190720T051136.tif,KuroSiwo_COG_V8/unknown_event/s2/1111007_20190720T051136_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:03:39.726245
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111007/1111007_20190801T050141.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111007/1111007_20190801T050141.tif,KuroSiwo_COG_V8/unknown_event/s2/1111007_20190801T050141_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:03:55.489454
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111007/1111007_20190918T051130.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111007/1111007_20190918T051130.tif,KuroSiwo_COG_V8/unknown_event/s2/1111007_20190918T051130_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:04:11.229364
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111008/1111008_20200813T160936.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111008/1111008_20200813T160936.tif,KuroSiwo_COG_V8/unknown_event/s2/1111008_20200813T160936_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:04:12.032594
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220607T061118-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,error,"gdal_translate 失敗: ERROR 1: TIFFFillTile:Read error at row 20224, col 20224, tile 1900; got 236284 bytes, expected 467504
ERROR 1: TIFFReadEncodedTile() failed.
ERROR 1: /home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000000000-0000000000.tif, band 1: IReadBlock failed at X ",2026-05-21T21:04:32.534624
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220607T061118-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:04:36.269956
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220607T061118-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:05:06.062738
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220607T061118-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220607T061118-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:05:09.229993
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220619T060216-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:05:57.522344
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220619T060216-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:06:01.586997
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220619T060216-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:06:32.765916
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220619T060216-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220619T060216-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:06:35.948368
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220910T061218-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:07:26.143307
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220910T061218-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:07:30.402143
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220910T061218-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:08:04.938421
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_1_20220910T061218-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_1_20220910T061218-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:08:07.877464
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220607T061118-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:08:57.563361
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220607T061118-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:09:01.567464
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220607T061118-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:09:32.256719
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220607T061118-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220607T061118-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:09:34.859599
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220619T060216-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:10:22.870371
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220619T060216-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:10:26.773774
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220619T060216-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:10:59.366968
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220619T060216-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220619T060216-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:11:04.143537
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220910T061218-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:11:54.591548
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220910T061218-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:11:59.230660
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220910T061218-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:12:31.767063
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_2_20220910T061218-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_2_20220910T061218-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:12:35.559645
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220607T061118-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:13:25.062184
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220607T061118-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:13:29.017782
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220607T061118-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:13:59.352633
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220607T061118-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220607T061118-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:14:02.317814
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220619T060216-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:14:50.213703
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220619T060216-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:14:54.082984
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220619T060216-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:15:24.546417
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220619T060216-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220619T060216-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:15:27.675160
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220910T061218-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:16:16.518968
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220910T061218-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:16:20.630702
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220910T061218-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:16:54.161478
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111009/1111009_3_20220910T061218-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111009_3_20220910T061218-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:16:57.209950
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111010/1111010_20161121T155434.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111010/1111010_20161121T155434.tif,KuroSiwo_COG_V8/unknown_event/s2/1111010_20161121T155434_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:16:58.200874
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111011/1111011_20201019T023308.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111011/1111011_20201019T023308.tif,KuroSiwo_COG_V8/unknown_event/s2/1111011_20201019T023308_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:17:09.728490
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111011/1111011_20201103T023240.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111011/1111011_20201103T023240.tif,KuroSiwo_COG_V8/unknown_event/s2/1111011_20201103T023240_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:17:21.322190
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111011/1111011_20201113T023308.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111011/1111011_20201113T023308.tif,KuroSiwo_COG_V8/unknown_event/s2/1111011_20201113T023308_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:17:33.208995
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170411T165241-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:04.038648
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170411T165241-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:05.538455
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000023296-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000023296-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170411T165241-0000023296-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:10.485680
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000023296-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170411T165241-0000023296-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170411T165241-0000023296-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:10.912231
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170424T170244-0000000000-0000000000.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170424T170244-0000000000-0000000000.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170424T170244-0000000000-0000000000_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:51.958851
/home/NAS/homes/chunen-10029/bigdata/final/S2_aoi_modify/1111013/1111013_20170424T170244-0000000000-0000023296.tif,/home/chunen/nas/bigdata/final/S2_aoi_modify/1111013/1111013_20170424T170244-0000000000-0000023296.tif,KuroSiwo_COG_V8/unknown_event/s2/1111013_20170424T170244-0000000000-0000023296_cog.tif,s2,unknown_event,bilinear,256,DEFLATE,ok,gdal_translate COG 成功,2026-05-21T21:18:52.443311
